p1,p2,dg,tm,type,pool
cluster_36_amp1_RIGHT,cluster_349_amp1_LEFT,-9.834106060297344,31.836226275127615,heterodimer,all
cluster_37_amp1_LEFT,cluster_1728_amp1_RIGHT,-11.742756060297339,38.90584220861166,heterodimer,all
cluster_37_amp1_LEFT,cluster_2911_amp1_RIGHT,-9.383813518143608,31.393113256472873,heterodimer,all
cluster_37_amp1_LEFT,cluster_2967_amp1_LEFT,-9.798318247065167,32.63966303556458,heterodimer,all
cluster_37_amp1_LEFT,cluster_2995_amp1_RIGHT,-10.99226851814361,36.2909168195668,heterodimer,all
cluster_37_amp1_RIGHT,cluster_222_amp1_RIGHT,-9.294134831378848,30.04760396529133,heterodimer,all
cluster_38_amp1_LEFT,cluster_1262_amp1_LEFT,-9.567360975983684,32.841919005281056,heterodimer,all
cluster_38_amp1_LEFT,cluster_2768_amp1_RIGHT,-25.374259494124185,60.95138112308672,heterodimer,all
cluster_38_amp1_LEFT,cluster_3124_amp1_LEFT,-9.567360975983684,32.841919005281056,heterodimer,all
cluster_38_amp1_RIGHT,cluster_370_amp1_LEFT,-9.095829831378854,29.564176250049684,heterodimer,all
cluster_38_amp1_RIGHT,cluster_1372_amp1_LEFT,-9.095829831378854,29.564176250049684,heterodimer,all
cluster_38_amp1_RIGHT,cluster_1589_amp1_LEFT,-10.422217289222012,34.44961584379365,heterodimer,all
cluster_38_amp1_RIGHT,cluster_2182_amp1_LEFT,-9.095829831378854,29.564176250049684,heterodimer,all
cluster_38_amp1_RIGHT,cluster_2210_amp1_LEFT,-9.095829831378854,29.564176250049684,heterodimer,all
cluster_39_amp1_LEFT,cluster_259_amp1_RIGHT,-10.538663789218917,34.807620990622695,heterodimer,all
cluster_39_amp1_LEFT,cluster_2914_amp1_RIGHT,-19.00203212059161,53.921534985113226,heterodimer,all
cluster_40_amp1_LEFT,cluster_74_amp1_RIGHT,-11.042389747062087,36.43226933938689,heterodimer,all
cluster_40_amp1_LEFT,cluster_973_amp1_RIGHT,-9.878466060297345,31.956786612271628,heterodimer,all
cluster_40_amp1_LEFT,cluster_2915_amp1_RIGHT,-16.627948078437853,48.2290945389114,heterodimer,all
cluster_40_amp1_RIGHT,cluster_262_amp1_LEFT,-9.056578602454167,26.675340106885642,heterodimer,all
cluster_40_amp1_RIGHT,cluster_1319_amp1_LEFT,-9.700656060300433,31.785690913325823,heterodimer,all
cluster_41_amp1_LEFT,cluster_1343_amp1_LEFT,-10.156270018137395,33.5722829268164,heterodimer,all
cluster_41_amp1_LEFT,cluster_2771_amp1_RIGHT,-24.483518265196384,61.04584154968376,heterodimer,all
cluster_41_amp1_LEFT,cluster_2999_amp1_RIGHT,-20.043893349513148,55.44166688393949,heterodimer,all
cluster_41_amp1_LEFT,cluster_3340_amp1_RIGHT,-9.66748860245417,30.260538250360753,heterodimer,all
cluster_41_amp1_RIGHT,cluster_1729_amp1_LEFT,-9.520999831375761,29.858071426421873,heterodimer,all
cluster_42_amp1_LEFT,cluster_691_amp1_LEFT,-9.792557018140506,32.73224533916766,heterodimer,all
cluster_42_amp1_LEFT,cluster_1428_amp1_RIGHT,-10.899153704911456,36.173041962412924,heterodimer,all
cluster_42_amp1_LEFT,cluster_1465_amp1_RIGHT,-10.65629370491147,35.50895906386381,heterodimer,all
cluster_42_amp1_LEFT,cluster_2400_amp1_LEFT,-9.792557018140506,32.73224533916766,heterodimer,all
cluster_42_amp1_LEFT,cluster_2535_amp1_RIGHT,-23.620987036277917,59.513881106498616,heterodimer,all
cluster_42_amp1_LEFT,cluster_2917_amp1_RIGHT,-25.349069494121068,61.12918667760806,heterodimer,all
cluster_42_amp1_RIGHT,cluster_1292_amp1_RIGHT,-9.025627373532588,26.628231176162956,heterodimer,all
cluster_42_amp1_RIGHT,cluster_1731_amp1_RIGHT,-9.640734831372654,30.22271919525548,heterodimer,all
cluster_42_amp1_RIGHT,cluster_2563_amp1_RIGHT,-9.114989475980575,30.806770024952243,heterodimer,all
cluster_42_amp1_RIGHT,cluster_2868_amp1_RIGHT,-9.566294831372659,29.569872615357383,heterodimer,all
cluster_42_amp1_RIGHT,cluster_3377_amp1_RIGHT,-9.686831162748422,33.526921593319116,heterodimer,all
cluster_43_amp1_LEFT,cluster_72_amp1_RIGHT,-10.220824831378865,33.3395481485486,heterodimer,all
cluster_43_amp1_LEFT,cluster_897_amp1_RIGHT,-9.355536060297338,30.144895986475433,heterodimer,all
cluster_43_amp1_LEFT,cluster_1575_amp1_LEFT,-9.596832289218916,31.35975032683524,heterodimer,all
cluster_43_amp1_LEFT,cluster_1943_amp1_RIGHT,-9.22940070490526,31.15438674996659,heterodimer,all
cluster_43_amp1_LEFT,cluster_2140_amp1_RIGHT,-9.969577289218927,32.68399220169334,heterodimer,all
cluster_43_amp1_LEFT,cluster_2239_amp1_RIGHT,-9.22940070490526,31.15438674996659,heterodimer,all
cluster_43_amp1_LEFT,cluster_2536_amp1_RIGHT,-19.154608349516288,53.51843421916425,heterodimer,all
cluster_43_amp1_RIGHT,cluster_776_amp1_LEFT,-9.272772289222033,30.240115893866914,heterodimer,all
cluster_43_amp1_RIGHT,cluster_905_amp1_RIGHT,-9.105589831378857,28.446260934626196,heterodimer,all
cluster_43_amp1_RIGHT,cluster_2831_amp1_RIGHT,-9.105589831378857,28.446260934626196,heterodimer,all
cluster_44_amp1_LEFT,cluster_1534_amp1_LEFT,-10.497772933826825,35.09882342435111,heterodimer,all
cluster_44_amp1_LEFT,cluster_1790_amp1_LEFT,-9.076337289218907,29.08581546827503,heterodimer,all
cluster_44_amp1_LEFT,cluster_1883_amp1_LEFT,-9.076337289218907,29.08581546827503,heterodimer,all
cluster_44_amp1_RIGHT,cluster_476_amp1_RIGHT,-9.592175018143607,31.86837547963023,heterodimer,all
cluster_44_amp1_RIGHT,cluster_1291_amp1_LEFT,-9.186923018143615,31.170025645496537,heterodimer,all
cluster_44_amp1_RIGHT,cluster_1572_amp1_RIGHT,-10.592332289222016,35.033689440947,heterodimer,all
cluster_44_amp1_RIGHT,cluster_2071_amp1_LEFT,-9.320999831375746,29.01521170061818,heterodimer,all
cluster_44_amp1_RIGHT,cluster_2717_amp1_LEFT,-10.641689831378855,34.8950266692454,heterodimer,all
cluster_44_amp1_RIGHT,cluster_2936_amp1_LEFT,-9.186923018143615,31.170025645496537,heterodimer,all
cluster_45_amp1_LEFT,cluster_162_amp1_RIGHT,-9.918238602454185,31.226411338586047,heterodimer,all
cluster_45_amp1_LEFT,cluster_1832_amp1_RIGHT,-9.214347373532604,27.301511561365658,heterodimer,all
cluster_45_amp1_LEFT,cluster_3194_amp1_RIGHT,-9.918238602454185,31.226411338586047,heterodimer,all
cluster_45_amp1_RIGHT,cluster_1027_amp1_LEFT,-9.995461475986755,33.938577575850786,heterodimer,all
cluster_45_amp1_RIGHT,cluster_1510_amp1_LEFT,-10.172927204905237,34.183864826333206,heterodimer,all
cluster_45_amp1_RIGHT,cluster_1738_amp1_LEFT,-9.995461475986755,33.938577575850786,heterodimer,all
cluster_45_amp1_RIGHT,cluster_2707_amp1_LEFT,-10.172927204905237,34.183864826333206,heterodimer,all
cluster_45_amp1_RIGHT,cluster_2767_amp1_LEFT,-9.856296060300432,32.359688461697374,heterodimer,all
cluster_45_amp1_RIGHT,cluster_3164_amp1_LEFT,-10.172927204905237,34.183864826333206,heterodimer,all
cluster_47_amp1_LEFT,cluster_371_amp1_RIGHT,-10.365956204902133,34.40477114560946,heterodimer,all
cluster_47_amp1_LEFT,cluster_1320_amp1_RIGHT,-11.523283518140495,37.976537193930255,heterodimer,all
cluster_47_amp1_LEFT,cluster_1373_amp1_RIGHT,-10.365956204902133,34.40477114560946,heterodimer,all
cluster_47_amp1_LEFT,cluster_1493_amp1_LEFT,-13.123677204905253,42.22333708917006,heterodimer,all
cluster_47_amp1_LEFT,cluster_1529_amp1_LEFT,-13.123677204905253,42.22333708917006,heterodimer,all
cluster_47_amp1_LEFT,cluster_1733_amp1_LEFT,-9.584378518143597,32.050918230770264,heterodimer,all
cluster_47_amp1_LEFT,cluster_2211_amp1_RIGHT,-10.365956204902133,34.40477114560946,heterodimer,all
cluster_47_amp1_LEFT,cluster_2348_amp1_RIGHT,-9.147817373535691,28.258427733659857,heterodimer,all
cluster_47_amp1_LEFT,cluster_2531_amp1_RIGHT,-9.704924975983667,32.22899922624413,heterodimer,all
cluster_47_amp1_LEFT,cluster_3041_amp1_LEFT,-13.123677204905253,42.22333708917006,heterodimer,all
cluster_49_amp1_LEFT,cluster_1407_amp1_LEFT,-9.622704475989885,32.57658592864374,heterodimer,all
cluster_49_amp1_LEFT,cluster_1732_amp1_LEFT,-10.327305975986775,34.462599980196046,heterodimer,all
cluster_49_amp1_LEFT,cluster_2745_amp1_LEFT,-9.330908704905262,31.631345393640004,heterodimer,all
cluster_49_amp1_LEFT,cluster_3223_amp1_RIGHT,-9.009719831375769,27.51144430861791,heterodimer,all
cluster_49_amp1_LEFT,cluster_3259_amp1_RIGHT,-9.009719831375769,27.51144430861791,heterodimer,all
cluster_49_amp1_RIGHT,cluster_813_amp1_RIGHT,-9.027521060300439,28.297904908513544,heterodimer,all
cluster_51_amp1_LEFT,cluster_133_amp1_RIGHT,-10.503546162745304,35.22895135379849,heterodimer,all
cluster_51_amp1_LEFT,cluster_1278_amp1_RIGHT,-9.223398747062078,30.110790368555854,heterodimer,all
cluster_51_amp1_LEFT,cluster_1316_amp1_RIGHT,-11.586551060297337,38.36721590542868,heterodimer,all
cluster_51_amp1_LEFT,cluster_1823_amp1_RIGHT,-9.574009831375749,30.268698318696465,heterodimer,all
cluster_51_amp1_RIGHT,cluster_1959_amp1_LEFT,-9.3161335181436,30.58224233445884,heterodimer,all
cluster_52_amp1_LEFT,cluster_138_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_166_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_177_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_792_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_1067_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_1238_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_3100_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_3170_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_3201_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_3228_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_3237_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_3244_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_3251_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_LEFT,cluster_3351_amp1_RIGHT,-9.054839831375764,28.41454975476961,heterodimer,all
cluster_52_amp1_RIGHT,cluster_722_amp1_LEFT,-11.617199747062056,38.3390366522853,heterodimer,all
cluster_52_amp1_RIGHT,cluster_2837_amp1_LEFT,-9.462033602454175,29.00782991466133,heterodimer,all
cluster_56_amp1_LEFT,cluster_310_amp1_LEFT,-9.025412289222032,29.93045547448338,heterodimer,all
cluster_56_amp1_LEFT,cluster_747_amp1_LEFT,-9.025412289222032,29.93045547448338,heterodimer,all
cluster_56_amp1_LEFT,cluster_830_amp1_LEFT,-9.025412289222032,29.93045547448338,heterodimer,all
cluster_56_amp1_LEFT,cluster_881_amp1_LEFT,-9.025412289222032,29.93045547448338,heterodimer,all
cluster_56_amp1_LEFT,cluster_1182_amp1_LEFT,-9.025412289222032,29.93045547448338,heterodimer,all
cluster_56_amp1_LEFT,cluster_1245_amp1_LEFT,-9.025412289222032,29.93045547448338,heterodimer,all
cluster_56_amp1_LEFT,cluster_3107_amp1_LEFT,-9.025412289222032,29.93045547448338,heterodimer,all
cluster_56_amp1_LEFT,cluster_3128_amp1_LEFT,-9.025412289222032,29.93045547448338,heterodimer,all
cluster_56_amp1_RIGHT,cluster_455_amp1_LEFT,-9.681028602457271,30.76462686662603,heterodimer,all
cluster_56_amp1_RIGHT,cluster_1772_amp1_LEFT,-9.650075018140488,32.30235126644112,heterodimer,all
cluster_56_amp1_RIGHT,cluster_2688_amp1_LEFT,-10.131057975983655,33.717571418633554,heterodimer,all
cluster_56_amp1_RIGHT,cluster_3145_amp1_LEFT,-10.131057975983655,33.717571418633554,heterodimer,all
cluster_60_amp1_RIGHT,cluster_942_amp1_LEFT,-12.283514662745322,39.89923533254546,heterodimer,all
cluster_60_amp1_RIGHT,cluster_956_amp1_LEFT,-9.4284523735357,29.07981863873823,heterodimer,all
cluster_60_amp1_RIGHT,cluster_1169_amp1_LEFT,-23.596167036274828,60.36791777616992,heterodimer,all
cluster_60_amp1_RIGHT,cluster_1627_amp1_LEFT,-12.283514662745322,39.89923533254546,heterodimer,all
cluster_60_amp1_RIGHT,cluster_1906_amp1_LEFT,-9.4284523735357,29.07981863873823,heterodimer,all
cluster_60_amp1_RIGHT,cluster_1926_amp1_LEFT,-9.4284523735357,29.07981863873823,heterodimer,all
cluster_60_amp1_RIGHT,cluster_1939_amp1_LEFT,-10.367011060297344,34.12169012086247,heterodimer,all
cluster_60_amp1_RIGHT,cluster_2193_amp1_LEFT,-9.4284523735357,29.07981863873823,heterodimer,all
cluster_60_amp1_RIGHT,cluster_2222_amp1_LEFT,-9.4284523735357,29.07981863873823,heterodimer,all
cluster_60_amp1_RIGHT,cluster_2587_amp1_LEFT,-21.638569578431635,58.48270939919644,heterodimer,all
cluster_60_amp1_RIGHT,cluster_2628_amp1_LEFT,-9.4284523735357,29.07981863873823,heterodimer,all
cluster_60_amp1_RIGHT,cluster_2704_amp1_LEFT,-12.283514662745322,39.89923533254546,heterodimer,all
cluster_60_amp1_RIGHT,cluster_3088_amp1_LEFT,-23.596167036274828,60.36791777616992,heterodimer,all
cluster_61_amp1_LEFT,cluster_439_amp1_RIGHT,-9.856824662748448,33.35607744949982,heterodimer,all
cluster_61_amp1_LEFT,cluster_1292_amp1_RIGHT,-20.57473703627792,54.7926420798475,heterodimer,all
cluster_61_amp1_LEFT,cluster_1319_amp1_RIGHT,-9.97274860245108,31.384009037195483,heterodimer,all
cluster_61_amp1_LEFT,cluster_1334_amp1_RIGHT,-15.987425891673105,47.84785502273394,heterodimer,all
cluster_61_amp1_LEFT,cluster_1571_amp1_RIGHT,-9.33008360245418,28.88713643904157,heterodimer,all
cluster_61_amp1_LEFT,cluster_1800_amp1_LEFT,-12.188051060294237,40.721914236482064,heterodimer,all
cluster_61_amp1_LEFT,cluster_1893_amp1_LEFT,-12.188051060294237,40.721914236482064,heterodimer,all
cluster_61_amp1_LEFT,cluster_2358_amp1_RIGHT,-15.987425891673105,47.84785502273394,heterodimer,all
cluster_61_amp1_LEFT,cluster_2737_amp1_RIGHT,-9.694743602451075,30.329820741966955,heterodimer,all
cluster_61_amp1_LEFT,cluster_2841_amp1_RIGHT,-10.152906060297347,33.1430895763296,heterodimer,all
cluster_61_amp1_RIGHT,cluster_118_amp1_RIGHT,-9.279138602454179,28.146052251785193,heterodimer,all
cluster_61_amp1_RIGHT,cluster_295_amp1_LEFT,-10.56703843382682,35.264928975900546,heterodimer,all
cluster_61_amp1_RIGHT,cluster_332_amp1_LEFT,-10.559558518140518,34.85916975081307,heterodimer,all
cluster_61_amp1_RIGHT,cluster_849_amp1_LEFT,-9.657402373535696,30.302186237682008,heterodimer,all
cluster_61_amp1_RIGHT,cluster_943_amp1_LEFT,-10.56703843382682,35.264928975900546,heterodimer,all
cluster_61_amp1_RIGHT,cluster_1025_amp1_LEFT,-10.179989747062093,33.77603212839449,heterodimer,all
cluster_61_amp1_RIGHT,cluster_1208_amp1_LEFT,-10.179989747062093,33.77603212839449,heterodimer,all
cluster_61_amp1_RIGHT,cluster_1230_amp1_LEFT,-10.56703843382682,35.264928975900546,heterodimer,all
cluster_61_amp1_RIGHT,cluster_1628_amp1_LEFT,-11.141892204905234,36.76733390030222,heterodimer,all
cluster_61_amp1_RIGHT,cluster_1665_amp1_LEFT,-13.455264578431626,42.68600014323772,heterodimer,all
cluster_61_amp1_RIGHT,cluster_1736_amp1_LEFT,-10.179989747062093,33.77603212839449,heterodimer,all
cluster_61_amp1_RIGHT,cluster_1741_amp1_LEFT,-9.083510975980564,31.00088799455142,heterodimer,all
cluster_61_amp1_RIGHT,cluster_2140_amp1_LEFT,-10.638693518140514,35.11182746945815,heterodimer,all
cluster_61_amp1_RIGHT,cluster_2486_amp1_LEFT,-10.56703843382682,35.264928975900546,heterodimer,all
cluster_61_amp1_RIGHT,cluster_3162_amp1_LEFT,-13.455264578431626,42.68600014323772,heterodimer,all
cluster_61_amp1_RIGHT,cluster_3323_amp1_LEFT,-9.167619831375756,28.690976283656994,heterodimer,all
cluster_61_amp1_RIGHT,cluster_3381_amp1_LEFT,-10.179989747062093,33.77603212839449,heterodimer,all
cluster_62_amp1_LEFT,cluster_200_amp1_RIGHT,-9.300763602457279,29.06155354377313,heterodimer,all
cluster_62_amp1_LEFT,cluster_221_amp1_RIGHT,-9.300763602457279,29.06155354377313,heterodimer,all
cluster_62_amp1_LEFT,cluster_856_amp1_RIGHT,-9.081949560297334,29.439721426088795,heterodimer,all
cluster_62_amp1_LEFT,cluster_1099_amp1_RIGHT,-9.300763602457279,29.06155354377313,heterodimer,all
cluster_62_amp1_LEFT,cluster_2361_amp1_RIGHT,-9.300763602457279,29.06155354377313,heterodimer,all
cluster_62_amp1_LEFT,cluster_2517_amp1_RIGHT,-9.294630018140495,31.4586054346924,heterodimer,all
cluster_62_amp1_RIGHT,cluster_1171_amp1_LEFT,-16.07601466274842,48.618880915379066,heterodimer,all
cluster_62_amp1_RIGHT,cluster_1284_amp1_RIGHT,-9.154601060300454,29.74910726302636,heterodimer,all
cluster_62_amp1_RIGHT,cluster_3090_amp1_LEFT,-16.07601466274842,48.618880915379066,heterodimer,all
cluster_62_amp1_RIGHT,cluster_3096_amp1_LEFT,-16.07601466274842,48.618880915379066,heterodimer,all
cluster_63_amp1_LEFT,cluster_2784_amp1_LEFT,-9.525718518137408,31.214099963817716,heterodimer,all
cluster_63_amp1_RIGHT,cluster_1510_amp1_LEFT,-10.848843518143592,35.79558487749381,heterodimer,all
cluster_63_amp1_RIGHT,cluster_1630_amp1_LEFT,-18.170758349510056,52.821010491225536,heterodimer,all
cluster_63_amp1_RIGHT,cluster_1667_amp1_LEFT,-18.170758349510056,52.821010491225536,heterodimer,all
cluster_63_amp1_RIGHT,cluster_1679_amp1_LEFT,-18.170758349510056,52.821010491225536,heterodimer,all
cluster_63_amp1_RIGHT,cluster_2590_amp1_LEFT,-13.447975975980574,43.71736676621873,heterodimer,all
cluster_63_amp1_RIGHT,cluster_2707_amp1_LEFT,-10.848843518143592,35.79558487749381,heterodimer,all
cluster_63_amp1_RIGHT,cluster_2734_amp1_LEFT,-22.127810807359463,57.41400392116071,heterodimer,all
cluster_63_amp1_RIGHT,cluster_2812_amp1_RIGHT,-9.000357204905246,30.36888361581049,heterodimer,all
cluster_63_amp1_RIGHT,cluster_3091_amp1_LEFT,-13.447975975980574,43.71736676621873,heterodimer,all
cluster_63_amp1_RIGHT,cluster_3164_amp1_LEFT,-10.848843518143592,35.79558487749381,heterodimer,all
cluster_64_amp1_LEFT,cluster_662_amp1_RIGHT,-9.809218602454173,30.925102295617137,heterodimer,all
cluster_64_amp1_LEFT,cluster_699_amp1_RIGHT,-9.809218602454173,30.925102295617137,heterodimer,all
cluster_64_amp1_LEFT,cluster_734_amp1_RIGHT,-9.809218602454173,30.925102295617137,heterodimer,all
cluster_64_amp1_LEFT,cluster_1295_amp1_RIGHT,-19.22911580735631,52.84178998373886,heterodimer,all
cluster_64_amp1_LEFT,cluster_1337_amp1_RIGHT,-25.178954494121076,61.08132365071543,heterodimer,all
cluster_64_amp1_LEFT,cluster_1498_amp1_RIGHT,-9.055862289222016,29.960575430336803,heterodimer,all
cluster_64_amp1_LEFT,cluster_1534_amp1_RIGHT,-9.055862289222016,29.960575430336803,heterodimer,all
cluster_64_amp1_LEFT,cluster_1598_amp1_RIGHT,-9.069684831375758,28.035431911378225,heterodimer,all
cluster_64_amp1_LEFT,cluster_1869_amp1_RIGHT,-10.40961228921893,34.139731338873446,heterodimer,all
cluster_64_amp1_LEFT,cluster_2287_amp1_RIGHT,-9.809218602454173,30.925102295617137,heterodimer,all
cluster_64_amp1_LEFT,cluster_2371_amp1_RIGHT,-9.809218602454173,30.925102295617137,heterodimer,all
cluster_64_amp1_LEFT,cluster_3046_amp1_RIGHT,-9.055862289222016,29.960575430336803,heterodimer,all
cluster_64_amp1_RIGHT,cluster_79_amp1_RIGHT,-9.573408747062087,31.799453433221117,heterodimer,all
cluster_64_amp1_RIGHT,cluster_946_amp1_LEFT,-24.876694494117984,61.0409943374014,heterodimer,all
cluster_64_amp1_RIGHT,cluster_1631_amp1_LEFT,-24.876694494117984,61.0409943374014,heterodimer,all
cluster_65_amp1_LEFT,cluster_907_amp1_RIGHT,-9.696701060300445,31.37938479444125,heterodimer,all
cluster_65_amp1_LEFT,cluster_2914_amp1_RIGHT,-9.372641060300433,30.19036536675867,heterodimer,all
cluster_65_amp1_RIGHT,cluster_336_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_657_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_731_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_850_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_1234_amp1_LEFT,-24.196059494124142,59.41326148858792,heterodimer,all
cluster_65_amp1_RIGHT,cluster_1266_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_1516_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_1633_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_1918_amp1_LEFT,-9.497743602451076,28.741508057385488,heterodimer,all
cluster_65_amp1_RIGHT,cluster_2110_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_2185_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_2214_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_2282_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_2366_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_2592_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_2620_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_65_amp1_RIGHT,cluster_2652_amp1_LEFT,-9.71883097598677,32.118128034575534,heterodimer,all
cluster_66_amp1_LEFT,cluster_223_amp1_RIGHT,-23.833397036281006,59.46716310337513,heterodimer,all
cluster_66_amp1_LEFT,cluster_1101_amp1_RIGHT,-24.612034494121033,60.394092772831186,heterodimer,all
cluster_66_amp1_LEFT,cluster_1297_amp1_RIGHT,-24.612034494121033,60.394092772831186,heterodimer,all
cluster_66_amp1_LEFT,cluster_1331_amp1_LEFT,-10.063352247065195,33.34758427337721,heterodimer,all
